district_name,school_name,level,street_address,city,state,zip,latitude,longitude,charter
BREVARD     ,PORT MALABAR ELEMENTARY SCHOOL                                                                      ,elementary,301 PIONEER AVE NE                                                              ,PALM BAY            ,FL,32907-2484,28.00407,-80.62075,False
BREVARD     ,STONE MAGNET MIDDLE SCHOOL                                                                          ,middle,1101 E UNIVERSITY BLVD                                                          ,MELBOURNE           ,FL,32901-7237,28.06188,-80.60284,False
BREVARD     ,PALM BAY ELEMENTARY SCHOOL                                                                          ,elementary,1200 ALAMANDA RD NE                                                             ,PALM BAY            ,FL,32905-4221,28.02875,-80.59094,False
BREVARD     ,LOCKMAR ELEMENTARY SCHOOL                                                                           ,elementary,525 PEPPER ST NE                                                                ,PALM BAY            ,FL,32907-1340,28.02577,-80.65888,False
BREVARD     ,"JOHN F. TURNER, SENIOR ELEMENTARY  SCHOOL                                                           ",elementary,3175 JUPITER BLVD SE                                                            ,PALM BAY            ,FL,32909-4106,27.98853,-80.65964,False
BREVARD     ,SOUTHWEST MIDDLE SCHOOL                                                                             ,middle,451 ELDRON BLVD SE                                                              ,PALM BAY            ,FL,32909-4044,27.99032,-80.65978,False
BREVARD     ,COLUMBIA ELEMENTARY SCHOOL                                                                          ,elementary,1225 WACO BLVD SE                                                               ,PALM BAY            ,FL,32909-5306,27.96644,-80.63734,False
BREVARD     ,DISCOVERY ELEMENTARY SCHOOL                                                                         ,elementary,1275 GLENDALE AVE NW                                                            ,PALM BAY            ,FL,32907-8067,28.02954,-80.71834,False
BREVARD     ,CHRISTA MCAULIFFE ELEMENTARY SCHOOL                                                                 ,elementary,155 DEL MUNDO ST NW                                                             ,PALM BAY            ,FL,32907-1862,28.00951,-80.6739,False
BREVARD     ,RIVIERA ELEMENTARY SCHOOL                                                                           ,elementary,351 RIVIERA DR NE                                                               ,PALM BAY            ,FL,32905-6327,28.02931,-80.64353,False
BREVARD     ,JUPITER ELEMENTARY SCHOOL                                                                           ,elementary,950 TUPELO RD SW                                                                ,PALM BAY            ,FL,32908-7554,27.98692,-80.69752,False
BREVARD     ,BAYSIDE HIGH SCHOOL                                                                                 ,high,1901 DEGROODT RD SW                                                             ,PALM BAY            ,FL,32908-1206,27.95104,-80.6762,False
BREVARD     ,WESTSIDE ELEMENTARY SCHOOL                                                                          ,elementary,2175 DEGROODT RD SW                                                             ,PALM BAY            ,FL,32908-1274,27.94459,-80.67514,False
BREVARD     ,SUNRISE ELEMENTARY SCHOOL                                                                           ,elementary,1651 MARA LOMA BLVD SE                                                          ,PALM BAY            ,FL,32909-1320,27.90889,-80.62558,False
BREVARD     ,HERITAGE HIGH SCHOOL                                                                                ,high,2351 MALABAR RD NW                                                              ,PALM BAY            ,FL,32907-7203,27.99893,-80.74416,False
BREVARD     ,EAU GALLIE HIGH SCHOOL                                                                              ,high,1400 COMMODORE BLVD                                                             ,MELBOURNE           ,FL,32935-4122,28.13093,-80.64773,False
BREVARD     ,CENTRAL MIDDLE SCHOOL                                                                               ,middle,2600 WINGATE BLVD                                                               ,WEST MELBOURNE      ,FL,32904-7463,28.06242,-80.66336,False
