,school_1_id,school_2_id,School_1_Name,School_1_District,School_2_Name,School_2_District,distance_between
167,67,2155,LUCILLE MOORE ELEMENTARY SCHOOL                                                                     ,BAY         ,LIBERTY EARLY LEARNING CENTER                                                                       ,LIBERTY     ,46.90527146
168,67,2364,LUCILLE MOORE ELEMENTARY SCHOOL                                                                     ,BAY         ,DESTIN ELEMENTARY SCHOOL                                                                            ,OKALOOSA    ,49.29285429
169,67,2389,LUCILLE MOORE ELEMENTARY SCHOOL                                                                     ,BAY         ,BLUEWATER ELEMENTARY SCHOOL                                                                         ,OKALOOSA    ,47.48465442
170,67,3753,LUCILLE MOORE ELEMENTARY SCHOOL                                                                     ,BAY         ,WEST DEFUNIAK ELEMENTARY SCHOOL                                                                     ,WALTON      ,45.27246549
171,67,3757,LUCILLE MOORE ELEMENTARY SCHOOL                                                                     ,BAY         ,VAN R. BUTLER ELEMENTARY SCHOOL                                                                     ,WALTON      ,35.33466056
172,67,3760,LUCILLE MOORE ELEMENTARY SCHOOL                                                                     ,BAY         ,DUNE LAKES ELEMENTARY SCHOOL                                                                        ,WALTON      ,24.75215686
173,67,3764,LUCILLE MOORE ELEMENTARY SCHOOL                                                                     ,BAY         ,MAUDE SAUNDERS ELEMENTARY SCHOOL                                                                    ,WALTON      ,46.11073517
174,67,3765,LUCILLE MOORE ELEMENTARY SCHOOL                                                                     ,BAY         ,WALTON INITIATIVE FOR SUCCESS IN EDUCATION (WISE)                                                   ,WALTON      ,45.85568398
175,67,3766,LUCILLE MOORE ELEMENTARY SCHOOL                                                                     ,BAY         ,FREEPORT ELEMENTARY SCHOOL                                                                          ,WALTON      ,32.5735982
176,67,3767,LUCILLE MOORE ELEMENTARY SCHOOL                                                                     ,BAY         ,BAY SCHOOL                                                                                          ,WALTON      ,27.66776725
177,67,3771,LUCILLE MOORE ELEMENTARY SCHOOL                                                                     ,BAY         ,KATE M. SMITH ELEMENTARY SCHOOL                                                                     ,WASHINGTON  ,41.56638016
178,67,3775,LUCILLE MOORE ELEMENTARY SCHOOL                                                                     ,BAY         ,WASHINGTON ACADEMY OF VARYING EXCEPTIONALITIES (WAVE)                                               ,WASHINGTON  ,40.9335626
